prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
256,2048,256,16,189.64804740970388
256,2048,256,64,201.41662336748053
256,2048,256,256,260.7019638931948
256,2048,256,1024,263.0999743143896
256,2048,256,4096,349.8199743143896
256,2048,256,16384,595.8599743143895
256,2048,512,16,207.27804740970387
256,2048,512,64,221.17662336748052
256,2048,512,256,290.6619638931948
256,2048,512,1024,346.6028500386014
256,2048,512,4096,520.0428500386014
256,2048,512,16384,1012.1228500386014
256,8192,0,0,363.83248715719486
256,8192,1,16,373.39214390931795
256,8192,1,64,373.5252689093179
256,8192,1,256,374.16276890931795
256,8192,1,1024,375.03776890931795
256,8192,1,4096,380.45776890931796
256,8192,1,16384,395.83526890931796
256,8192,2,16,373.39214390931795
256,8192,2,64,373.5252689093179
256,8192,2,256,374.16276890931795
256,8192,2,1024,375.03776890931795
256,8192,2,4096,380.45776890931796
256,8192,2,16384,395.83526890931796
256,8192,8,16,373.39214390931795
256,8192,8,64,373.5252689093179
256,8192,8,256,374.16276890931795
256,8192,8,1024,375.03776890931795
256,8192,8,4096,380.45776890931796
256,8192,8,16384,395.83526890931796
256,8192,32,16,376.0317974097039
256,8192,32,64,374.760268909318
256,8192,32,256,376.03526890931795
256,8192,32,1024,377.78526890931795
256,8192,32,4096,388.625268909318
256,8192,32,16384,419.380268909318
256,8192,128,16,382.64304740970397
256,8192,128,64,393.34662336748056
256,8192,128,256,409.78464568609627
256,8192,128,1024,416.78464568609627
256,8192,128,4096,460.1446456860963
256,8192,128,16384,583.1646456860964
256,8192,256,16,391.45804740970397
256,8192,256,64,403.2266233674806
256,8192,256,256,462.51196389319483
256,8192,256,1024,464.9099743143897
256,8192,256,4096,551.6299743143896
256,8192,256,16384,797.6699743143897
256,8192,512,16,409.0880474097039
256,8192,512,64,422.98662336748055
256,8192,512,256,492.4719638931948
256,8192,512,1024,548.4128500386014
256,8192,512,4096,721.8528500386016
256,8192,512,16384,1213.9328500386014
1024,0,0,0,308.2780308210087
1024,0,1,16,317.8376875731318
1024,0,1,64,317.97081257313175
1024,0,1,256,318.6083125731318
1024,0,1,1024,319.4833125731318
1024,0,1,4096,324.9033125731318
1024,0,1,16384,340.2808125731318
1024,0,2,16,317.8376875731318
1024,0,2,64,317.97081257313175
1024,0,2,256,318.6083125731318
1024,0,2,1024,319.4833125731318
1024,0,2,4096,324.9033125731318
1024,0,2,16384,340.2808125731318
1024,0,8,16,317.8376875731318
1024,0,8,64,317.97081257313175
1024,0,8,256,318.6083125731318
1024,0,8,1024,319.4833125731318
1024,0,8,4096,324.9033125731318
1024,0,8,16384,340.2808125731318
1024,0,32,16,320.4773410735178
1024,0,32,64,319.2058125731318
1024,0,32,256,320.48081257313174
1024,0,32,1024,322.2308125731318
1024,0,32,4096,333.07081257313183
1024,0,32,16384,363.82581257313177
1024,0,128,16,327.0885910735178
1024,0,128,64,337.7921670312944
1024,0,128,256,354.2301893499101
1024,0,128,1024,361.2301893499101
1024,0,128,4096,404.59018934991013
1024,0,128,16384,527.6101893499101
1024,0,256,16,335.9035910735178
1024,0,256,64,347.67216703129446
1024,0,256,256,406.9575075570087
1024,0,256,1024,409.3555179782035
1024,0,256,4096,496.07551797820355
1024,0,256,16384,742.1155179782036
